# x_m,y_m,w_tr_right_m,w_tr_left_m
-4.2759775,429.690258,7.604,7.696
-4.224593,424.693864,7.608,7.692
-4.173317,419.697471,7.613,7.687
-4.1221475,414.701079,7.617,7.683
-4.071081,409.704688,7.622,7.678
-4.020116,404.708297,7.627,7.673
-3.9692505,399.711908,7.631,7.669
-3.9184815,394.715519,7.636,7.664
-3.8678065,389.719132,7.640,7.660
-3.817224,384.722744,7.645,7.655
-3.766731,379.726358,7.649,7.651
-3.716325,374.729972,7.654,7.646
-3.6660045,369.733586,7.659,7.641
-3.615767,364.737202,7.662,7.638
-3.5656095,359.740817,7.664,7.636
-3.51553,354.744433,7.667,7.633
-3.4655265,349.748049,7.669,7.631
-3.415596,344.751666,7.672,7.628
-3.365737,339.755283,7.674,7.626
-3.3159465,334.758900,7.677,7.623
-3.2662225,329.762518,7.679,7.621
-3.2165625,324.766136,7.678,7.622
-3.166964,319.769753,7.678,7.622
-3.1174255,314.773371,7.678,7.622
-3.0679435,309.776989,7.677,7.623
-3.0185165,304.780607,7.677,7.623
-2.969142,299.784224,7.677,7.623
-2.919818,294.787842,7.676,7.624
-2.870541,289.791459,7.676,7.624
-2.82131,284.795077,7.676,7.624
-2.772122,279.798694,7.675,7.625
-2.722975,274.802311,7.675,7.625
-2.673866,269.805927,7.675,7.625
-2.6247935,264.809543,7.674,7.626
-2.5757545,259.813159,7.674,7.626
-2.526747,254.816774,7.674,7.626
-2.477769,249.820388,7.673,7.627
-2.4288175,244.824003,7.673,7.627
-2.3798905,239.827616,7.673,7.627
-2.3309855,234.831229,7.672,7.628
-2.2821005,229.834841,7.672,7.628
-2.233233,224.838453,7.672,7.628
-2.1843805,219.842063,7.671,7.629
-2.135541,214.845673,7.671,7.629
-2.086712,209.849282,7.671,7.629
-2.0378915,204.852890,7.670,7.630
-1.9890765,199.856498,7.670,7.630
-1.940265,194.860104,7.670,7.630
-1.8914545,189.863709,7.669,7.631
-1.842643,184.867313,7.669,7.631
-1.7938285,179.870916,7.669,7.631
-1.7450075,174.874518,7.668,7.632
-1.696179,169.878118,7.668,7.632
-1.6473395,164.881718,7.668,7.632
-1.5984875,159.885316,7.667,7.633
-1.54962,154.888912,7.667,7.633
-1.5007355,149.892508,7.667,7.633
-1.451831,144.896101,7.666,7.634
-1.4029045,139.899694,7.666,7.634
-1.3539535,134.903285,7.666,7.634
-1.304976,129.906874,7.665,7.635
-1.255969,124.910462,7.665,7.635
-1.2069305,119.914048,7.665,7.635
-1.1578585,114.917632,7.664,7.636
-1.1087505,109.921215,7.664,7.636
-1.059604,104.924795,7.664,7.636
-1.0104165,99.928374,7.663,7.637
-0.9611865,94.931951,7.663,7.637
-0.9119105,89.935527,7.662,7.638
-0.862587,84.939100,7.662,7.638
-0.8132135,79.942671,7.662,7.638
-0.7637875,74.946240,7.661,7.639
-0.714307,69.949807,7.661,7.639
-0.664769,64.953372,7.661,7.639
-0.615172,59.956935,7.660,7.640
-0.565513,54.960495,7.660,7.640
-0.5157905,49.964053,7.660,7.640
-0.466001,44.967609,7.659,7.641
-0.416143,39.971163,7.659,7.641
-0.366214,34.974714,7.659,7.641
-0.316212,29.978263,7.658,7.642
-0.266134,24.981809,7.658,7.642
-0.2159775,19.985353,7.658,7.642
-0.1657415,14.988894,7.657,7.643
-0.1154225,9.992432,7.657,7.643
-0.065018,4.995968,7.657,7.643
