# x_m,y_m,w_tr_right_m,w_tr_left_m
-147.771973,399.1430465,4.532,4.670
-146.652871,396.7063065,4.522,4.663
-145.534044,394.269535,4.511,4.656
-144.415505,391.83273,4.501,4.649
-143.297266,389.3958905,4.490,4.642
-142.17934,386.959015,4.480,4.635
-141.061739,384.5221025,4.469,4.628
-139.944475,382.0851515,4.459,4.621
-138.827561,379.648161,4.448,4.614
-137.711009,377.2111295,4.438,4.607
-136.594831,374.7740555,4.427,4.600
-135.47904,372.336938,4.417,4.593
-134.363647,369.899776,4.406,4.586
-133.248667,367.4625675,4.396,4.579
-132.134109,365.0253115,4.385,4.572
-131.019988,362.5880065,4.375,4.566
-129.906315,360.150652,4.364,4.559
-128.793102,357.713246,4.354,4.552
-127.680363,355.2757875,4.343,4.545
-126.568109,352.838275,4.333,4.538
-125.456352,350.4007075,4.322,4.531
-124.345105,347.9630835,4.312,4.524
-123.234381,345.5254015,4.301,4.517
-122.124191,343.087661,4.291,4.510
-121.014548,340.6498595,4.280,4.503
-119.905464,338.211997,4.270,4.496
-118.796952,335.7740715,4.264,4.491
-117.689024,333.3360815,4.263,4.486
-116.581692,330.898026,4.262,4.482
-115.474969,328.459904,4.260,4.477
-114.368866,326.021714,4.259,4.473
-113.263397,323.5834545,4.257,4.469
-112.158573,321.1451245,4.256,4.464
-111.054407,318.7067225,4.254,4.460
-109.950911,316.2682475,4.253,4.455
-108.848098,313.8296975,4.251,4.451
-107.74598,311.391072,4.250,4.447
-106.644569,308.9523695,4.248,4.442
-105.543877,306.513589,4.247,4.438
-104.443918,304.0747285,4.245,4.433
-103.344702,301.635787,4.244,4.429
-102.246243,299.1967635,4.242,4.425
-101.148553,296.757656,4.241,4.420
-100.051644,294.3184645,4.240,4.416
-98.955528,291.8791865,4.238,4.411
-97.860218,289.439821,4.237,4.407
-96.765727,287.000367,4.235,4.403
-95.672066,284.560823,4.234,4.398
-94.579247,282.1211875,4.232,4.394
-93.487284,279.68146,4.231,4.389
-92.396189,277.2416385,4.229,4.385
-91.305973,274.801722,4.228,4.381
-90.216649,272.361709,4.226,4.376
-89.12823,269.921598,4.225,4.372
-88.040727,267.4813885,4.223,4.367
-86.954154,265.0410785,4.222,4.363
-85.868522,262.6006675,4.220,4.359
-84.783844,260.160153,4.219,4.354
-83.700131,257.7195345,4.217,4.350
-82.617382,255.278806,4.216,4.345
-81.535506,252.8379345,4.215,4.341
-80.45438,250.396876,4.213,4.337
-79.373884,247.955589,4.212,4.332
-78.293895,245.5140305,4.224,4.338
-77.214293,243.072157,4.258,4.361
-76.134956,240.629926,4.293,4.384
-75.05576,238.1873385,4.327,4.407
-73.976559,235.744866,4.362,4.430
-72.897193,233.3032685,4.396,4.453
-71.817502,230.86331,4.431,4.476
-70.737325,228.4257555,4.465,4.499
-69.656502,225.991369,4.500,4.522
-68.574873,223.560914,4.534,4.545
-67.516803,221.126652,4.569,4.568
-66.644262,218.633126,4.552,4.569
-66.234645,216.050897,4.464,4.606
-66.938719,213.589093,4.334,4.832
-69.186473,211.5359625,4.768,5.156
-72.771741,210.1176265,4.809,5.470
-77.183139,208.9818815,5.274,5.126
-81.784657,207.597674,5.472,5.099
-85.997997,205.9166105,5.503,5.296
-89.255871,203.9802935,5.480,5.461
-91.015102,201.8307365,5.558,5.181
-91.277608,199.5192975,5.559,5.135
-90.58526,197.106586,5.575,5.245
-89.500193,194.653306,5.548,5.286
-88.384064,192.198484,5.525,5.320
-87.267785,189.7453905,5.523,5.325
-86.151346,187.293951,5.521,5.330
-85.034735,184.8440925,5.519,5.334
-83.917943,182.395741,5.518,5.339
-82.800957,179.948823,5.516,5.344
-81.683769,177.5032645,5.514,5.349
-80.566366,175.0589925,5.512,5.354
-79.448738,172.6159325,5.511,5.358
-78.330874,170.1740115,5.509,5.363
-77.212764,167.7331555,5.507,5.368
-76.094397,165.293291,5.506,5.373
-74.975762,162.854344,5.504,5.378
-73.856847,160.416241,5.502,5.382
-72.737644,157.978909,5.500,5.387
-71.61814,155.5422735,5.499,5.392
-70.498325,153.1062605,5.497,5.397
-69.378188,150.6707975,5.495,5.402
-68.257719,148.23581,5.493,5.406
-67.136906,145.801225,5.492,5.411
-66.015739,143.366968,5.490,5.416
-64.894208,140.932966,5.488,5.421
-63.7723,138.4991445,5.486,5.425
-62.650007,136.065431,5.485,5.430
-61.527316,133.631751,5.483,5.435
-60.404218,131.198031,5.481,5.440
-59.2807,128.7641975,5.480,5.445
-58.156763,126.330195,5.478,5.449
-57.032432,123.896019,5.476,5.454
-55.907736,121.461674,5.474,5.459
-54.782707,119.027165,5.473,5.464
-53.657374,116.592496,5.471,5.469
-52.531767,114.1576715,5.469,5.473
-51.405917,111.722697,5.467,5.478
-50.279854,109.2875765,5.466,5.483
-49.153609,106.8523145,5.464,5.488
-48.02721,104.4169155,5.462,5.493
-46.90069,101.9813845,5.461,5.497
-45.774077,99.5457255,5.459,5.502
-44.647402,97.109944,5.457,5.507
-43.520696,94.6740435,5.455,5.512
-42.393988,92.2380295,5.454,5.517
-41.267309,89.801906,5.452,5.521
-40.140689,87.365678,5.450,5.526
-39.014158,84.9293495,5.448,5.531
-37.887746,82.4929255,5.447,5.536
-36.761485,80.056411,5.445,5.541
-35.635402,77.6198095,5.443,5.545
-34.509531,75.1831265,5.441,5.550
-33.383899,72.746366,5.440,5.555
-32.258538,70.309533,5.438,5.560
-31.133477,67.872632,5.436,5.565
-30.008748,65.4356675,5.435,5.569
-28.88438,62.998644,5.433,5.574
-27.760403,60.5615665,5.431,5.579
-26.636848,58.124439,5.429,5.584
-25.513744,55.687266,5.428,5.589
-24.391123,53.250053,5.426,5.593
-23.269014,50.812804,5.424,5.598
-22.147448,48.375523,5.422,5.603
-21.026454,45.938216,5.421,5.608
-19.906063,43.500886,5.419,5.612
-18.786305,41.063539,5.417,5.617
-17.667211,38.6261785,5.416,5.622
-16.54881,36.1888095,5.414,5.627
-15.431134,33.751437,5.412,5.632
-14.314211,31.3140645,5.410,5.636
-13.198073,28.876698,5.409,5.641
-12.082749,26.439341,5.407,5.646
-10.968269,24.001998,5.405,5.651
-9.854665,21.5646745,5.403,5.656
-8.741966,19.1273745,5.402,5.660
-7.630202,16.690103,5.400,5.665
-6.519404,14.252864,5.398,5.670
-5.409602,11.815662,5.396,5.675
-4.300826,9.378502,5.395,5.680
-3.193106,6.941389,5.393,5.684
-2.086472,4.5043265,5.391,5.689
-0.980956,2.06732,5.390,5.694
