# x_m,y_m,w_tr_right_m,w_tr_left_m
2304.03147,1309.673883,4.372,4.036
2295.300798,1307.236649,4.384,4.039
2286.570576,1304.799941,4.397,4.042
2277.84087,1302.36362,4.410,4.045
2269.111744,1299.927544,4.422,4.048
2260.383268,1297.491571,4.435,4.051
2251.655502,1295.055562,4.447,4.054
2242.928514,1292.619375,4.460,4.057
2234.202368,1290.182869,4.473,4.060
2225.477132,1287.745903,4.485,4.063
2216.752868,1285.308335,4.498,4.066
2208.029644,1282.870026,4.511,4.069
2199.307524,1280.430834,4.523,4.073
2190.586574,1277.990618,4.536,4.076
2181.86686,1275.549236,4.548,4.079
2173.148446,1273.106548,4.561,4.082
2164.431396,1270.662414,4.574,4.085
2155.715778,1268.216693,4.586,4.088
2147.001508,1265.769415,4.599,4.091
2138.288282,1263.320879,4.612,4.094
2129.575766,1260.871407,4.624,4.097
2120.863634,1258.421323,4.637,4.100
2112.151554,1255.970951,4.650,4.103
2103.439196,1253.520614,4.662,4.106
2094.72623,1251.070635,4.675,4.109
2086.012328,1248.621338,4.687,4.112
2077.297158,1246.173046,4.700,4.115
2068.580394,1243.726083,4.713,4.119
2059.8617,1241.280772,4.725,4.122
2051.140752,1238.837437,4.738,4.125
2042.417218,1236.3964,4.751,4.128
2033.690768,1233.957986,4.763,4.131
2024.961072,1231.522518,4.776,4.134
2016.227802,1229.090319,4.788,4.137
2007.490626,1226.661712,4.801,4.140
1998.749214,1224.237022,4.814,4.143
1990.003564,1221.816286,4.826,4.146
1981.25536,1219.398053,4.839,4.149
1972.506842,1216.980388,4.852,4.152
1963.76025,1214.561355,4.864,4.155
1955.017822,1212.139017,4.877,4.158
1946.2818,1209.71144,4.890,4.161
1937.554422,1207.276686,4.902,4.164
1928.837924,1204.832821,4.915,4.168
1920.13455,1202.377908,4.927,4.171
1911.446538,1199.910012,4.940,4.174
1902.776124,1197.427196,4.953,4.177
1894.125552,1194.927525,4.965,4.180
1885.497058,1192.409063,4.978,4.183
1876.892882,1189.869874,4.991,4.186
1868.315264,1187.308022,5.003,4.189
1859.766442,1184.721571,4.916,4.150
1851.248656,1182.108586,4.801,4.099
1842.764146,1179.46713,4.686,4.047
1834.315284,1176.795347,4.571,3.996
1825.905156,1174.091797,4.456,3.945
1817.537078,1171.35518,4.341,3.894
1809.21437,1168.584194,4.226,3.842
1800.940352,1165.77754,4.111,3.791
1792.718342,1162.933915,3.995,3.740
1784.551656,1160.052019,4.001,3.727
1776.443618,1157.130552,4.089,3.739
1768.397542,1154.168211,4.176,3.751
1760.416338,1151.163925,4.264,3.763
1752.49871,1148.118937,4.352,3.775
1744.64092,1145.035839,4.439,3.787
1736.839196,1141.917242,4.527,3.799
1729.089772,1138.765756,4.614,3.812
1721.388874,1135.583991,4.610,3.821
1713.732734,1132.374559,4.509,3.827
1706.11758,1129.140068,4.408,3.833
1698.539644,1125.883129,4.307,3.838
1690.995126,1122.60636,4.205,3.844
1683.479638,1119.312527,4.104,3.850
1675.988188,1116.004552,4.003,3.856
1668.515762,1112.685359,3.902,3.862
1661.05735,1109.357874,3.801,3.868
1653.607934,1106.025024,3.700,3.874
1646.162504,1102.689733,3.637,3.879
1638.716044,1099.354928,3.644,3.881
1631.263542,1096.023534,3.652,3.883
1623.800014,1092.69846,3.659,3.886
1616.322848,1089.381235,3.667,3.888
1608.833466,1086.071047,3.675,3.891
1601.33367,1082.766861,3.682,3.893
1593.82527,1079.467637,3.690,3.895
1586.310074,1076.172337,3.697,3.898
1578.78989,1072.879925,3.705,3.900
1571.266524,1069.589361,3.713,3.902
1563.741784,1066.299609,3.720,3.905
1556.21744,1063.009652,3.728,3.907
1548.694376,1059.718983,3.735,3.910
1541.172576,1056.427609,3.743,3.912
1533.651988,1053.135556,3.751,3.914
1526.132562,1049.842855,3.758,3.917
1518.614246,1046.549533,3.766,3.919
1511.096986,1043.255618,3.773,3.921
1503.58073,1039.96114,3.781,3.924
1496.065426,1036.666126,3.789,3.926
1488.551022,1033.370605,3.796,3.929
1481.037466,1030.074606,3.804,3.931
1473.524706,1026.778156,3.811,3.933
1466.01269,1023.481285,3.819,3.936
1458.501366,1020.18402,3.827,3.938
1450.990682,1016.88639,3.834,3.940
1443.480584,1013.588424,3.842,3.943
1435.97102,1010.29015,3.849,3.945
1428.46194,1006.991596,3.857,3.948
