# x_m,y_m,w_tr_right_m,w_tr_left_m
1177.960137,3371.156938,4.375,4.734
1182.526103,3367.35786,4.346,4.542
1186.95286,3362.946724,4.320,4.415
1191.232099,3357.951464,4.309,4.587
1195.355513,3352.400026,4.304,4.732
1199.314792,3346.320346,4.326,4.760
1203.101629,3339.740366,4.348,4.789
1206.707713,3332.688022,4.314,4.682
1210.117343,3325.190572,4.277,4.566
1213.278297,3317.271876,4.540,4.287
1216.127095,3308.954752,4.671,4.118
1218.600257,3300.26202,4.561,4.149
1220.634366,3291.216514,4.377,4.272
1222.206133,3281.853456,4.179,4.411
1223.40128,3272.241694,4.037,4.575
1224.323867,3262.455742,3.895,4.740
1225.07795,3252.570106,3.850,4.804
1225.76098,3242.654466,3.957,4.709
1226.409092,3232.733682,4.063,4.615
1227.025167,3222.808304,4.095,4.589
1227.611755,3212.878642,4.105,4.584
1228.171405,3202.945002,4.116,4.578
1228.706669,3193.007696,4.126,4.572
1229.220096,3183.06703,4.136,4.566
1229.714236,3173.123318,4.146,4.560
1230.191639,3163.176864,4.157,4.554
1230.654857,3153.22798,4.167,4.549
1231.106438,3143.276974,4.177,4.543
1231.548933,3133.324154,4.187,4.537
1231.984892,3123.369832,4.198,4.531
1232.416866,3113.414314,4.208,4.525
1232.847404,3103.45791,4.218,4.519
1233.279056,3093.50093,4.229,4.513
1233.714374,3083.543682,4.239,4.508
1234.155906,3073.586476,4.249,4.502
1234.605974,3063.629604,4.259,4.496
1235.064725,3053.673202,4.270,4.490
1235.531117,3043.71732,4.280,4.484
1236.004092,3033.762008,4.290,4.478
1236.482594,3023.807318,4.301,4.473
1236.965567,3013.853296,4.311,4.467
1237.451954,3003.899994,4.321,4.461
1237.940698,2993.947462,4.331,4.455
1238.430743,2983.995748,4.334,4.451
1238.921033,2974.044902,4.337,4.446
1239.41051,2964.094974,4.340,4.442
1239.89812,2954.146014,4.342,4.438
1240.382803,2944.198072,4.345,4.434
1240.863506,2934.251196,4.348,4.429
1241.33917,2924.305436,4.350,4.425
1241.80874,2914.360844,4.353,4.421
1242.271158,2904.417468,4.356,4.417
1242.725369,2894.475356,4.358,4.412
1243.170632,2884.534434,4.361,4.408
1243.609239,2874.593432,4.364,4.404
1244.04517,2864.650412,4.366,4.399
1244.482425,2854.703426,4.369,4.395
1244.925003,2844.750528,4.372,4.391
1245.376903,2834.789778,4.374,4.387
1245.842125,2824.819224,4.377,4.382
1246.324667,2814.836924,4.380,4.378
1246.828529,2804.840934,4.382,4.374
1247.353763,2794.830268,4.385,4.370
1247.817118,2784.824268,4.388,4.365
1248.056003,2774.86163,4.313,4.400
1247.904671,2764.981822,4.218,4.447
1247.197438,2755.224354,4.137,4.571
1245.820199,2745.66756,4.218,4.488
