# x_m,y_m,w_tr_right_m,w_tr_left_m
525.859799,1253.520614,4.662,4.106
523.6815575,1251.070635,4.675,4.109
521.503082,1248.621338,4.687,4.112
519.3242895,1246.173046,4.700,4.115
517.1450985,1243.726083,4.713,4.119
514.965425,1241.280772,4.725,4.122
512.785188,1238.837437,4.738,4.125
510.6043045,1236.396400,4.751,4.128
508.422692,1233.957986,4.763,4.131
506.240268,1231.522518,4.776,4.134
504.0569505,1229.090319,4.788,4.137
501.8726565,1226.661712,4.801,4.140
499.6873035,1224.237022,4.814,4.143
497.500891,1221.816286,4.826,4.146
495.31384,1219.398053,4.839,4.149
493.1267105,1216.980388,4.852,4.152
490.9400625,1214.561355,4.864,4.155
488.7544555,1212.139017,4.877,4.158
486.57045,1209.711440,4.890,4.161
484.3886055,1207.276686,4.902,4.164
482.209481,1204.832821,4.915,4.168
480.0336375,1202.377908,4.927,4.171
477.8616345,1199.910012,4.940,4.174
475.694031,1197.427196,4.953,4.177
473.531388,1194.927525,4.965,4.180
471.3742645,1192.409063,4.978,4.183
469.2232205,1189.869874,4.991,4.186
467.078816,1187.308022,5.003,4.189
464.9416105,1184.721571,4.916,4.150
462.812164,1182.108586,4.801,4.099
460.6910365,1179.467130,4.686,4.047
458.578821,1176.795347,4.571,3.996
456.476289,1174.091797,4.456,3.945
454.3842695,1171.355180,4.341,3.894
452.3035925,1168.584194,4.226,3.842
450.235088,1165.777540,4.111,3.791
448.1795855,1162.933915,3.995,3.740
446.137914,1160.052019,4.001,3.727
444.1109045,1157.130552,4.089,3.739
442.0993855,1154.168211,4.176,3.751
440.1040845,1151.163925,4.264,3.763
438.1246775,1148.118937,4.352,3.775
436.16023,1145.035839,4.439,3.787
434.209799,1141.917242,4.527,3.799
432.272443,1138.765756,4.614,3.812
430.3472185,1135.583991,4.610,3.821
428.4331835,1132.374559,4.509,3.827
426.529395,1129.140068,4.408,3.833
424.634911,1125.883129,4.307,3.838
422.7487815,1122.606360,4.205,3.844
420.8699095,1119.312527,4.104,3.850
418.997047,1116.004552,4.003,3.856
417.1289405,1112.685359,3.902,3.862
415.2643375,1109.357874,3.801,3.868
413.4019835,1106.025024,3.700,3.874
411.540626,1102.689733,3.637,3.879
409.679011,1099.354928,3.644,3.881
407.8158855,1096.023534,3.652,3.883
405.9500035,1092.698460,3.659,3.886
404.080712,1089.381235,3.667,3.888
402.2083665,1086.071047,3.675,3.891
400.3334175,1082.766861,3.682,3.893
398.4563175,1079.467637,3.690,3.895
396.5775185,1076.172337,3.697,3.898
394.6974725,1072.879925,3.705,3.900
392.816631,1069.589361,3.713,3.902
390.935446,1066.299609,3.720,3.905
389.05436,1063.009652,3.728,3.907
387.173594,1059.718983,3.735,3.910
385.293144,1056.427609,3.743,3.912
383.412997,1053.135556,3.751,3.914
381.5331405,1049.842855,3.758,3.917
379.6535615,1046.549533,3.766,3.919
377.7742465,1043.255618,3.773,3.921
375.8951825,1039.961140,3.781,3.924
374.0163565,1036.666126,3.789,3.926
372.1377555,1033.370605,3.796,3.929
370.2593665,1030.074606,3.804,3.931
368.3811765,1026.778156,3.811,3.933
366.5031725,1023.481285,3.819,3.936
364.6253415,1020.184020,3.827,3.938
362.7476705,1016.886390,3.834,3.940
360.870146,1013.588424,3.842,3.943
358.992755,1010.290150,3.849,3.945
357.115485,1006.991596,3.857,3.948
355.2383225,1003.692790,3.865,3.950
353.361255,1000.393762,3.872,3.952
351.484269,997.094540,3.880,3.955
349.6073515,993.795151,3.887,3.957
347.7304895,990.495625,3.895,3.959
345.85367,987.195990,3.903,3.962
343.9768795,983.896274,3.910,3.964
342.100106,980.596506,3.918,3.967
340.2233355,977.296714,3.925,3.969
338.3465555,973.996926,3.933,3.971
336.469753,970.697172,3.941,3.974
334.5929145,967.397478,3.948,3.976
332.716027,964.097875,3.956,3.978
330.839078,960.798390,3.963,3.981
328.962054,957.499051,3.971,3.983
327.084942,954.199888,3.979,3.986
