# x_m,y_m,w_tr_right_m,w_tr_left_m
705.86951,284.487263,7.675,7.625
705.762774,286.9853245,7.663,7.637
705.6572,289.4833815,7.651,7.649
705.552834,291.9814335,7.638,7.662
705.449725,294.47948,7.626,7.674
705.347919,296.977522,7.614,7.686
705.247463,299.475558,7.602,7.698
705.148404,301.973588,7.590,7.710
705.05079,304.471612,7.577,7.723
704.954667,306.96963,7.565,7.735
704.860083,309.467641,7.553,7.747
704.767084,311.9656455,7.541,7.759
704.675718,314.4636425,7.528,7.772
704.586032,316.9616325,7.516,7.784
704.498072,319.459615,7.504,7.796
704.411887,321.95759,7.492,7.808
704.327523,324.4555565,7.479,7.821
704.245027,326.953515,7.467,7.833
704.164446,329.4514645,7.455,7.845
704.085827,331.949406,7.443,7.857
704.009218,334.447338,7.431,7.869
703.933608,336.9452475,7.428,7.872
703.854744,339.44308,7.442,7.858
703.767754,341.940774,7.456,7.844
703.667764,344.4382675,7.471,7.829
703.549901,346.9354975,7.485,7.815
703.40929,349.432403,7.499,7.801
703.241058,351.928921,7.513,7.787
703.040332,354.42499,7.543,7.757
702.802238,356.9205485,7.616,7.684
702.521903,359.415533,7.688,7.612
702.194453,361.909883,7.760,7.540
701.815014,364.4035355,7.832,7.468
701.378715,366.896423,7.905,7.395
700.88083,369.3879845,7.969,7.331
700.316889,371.876787,8.027,7.273
699.682449,374.3613105,8.085,7.215
698.973067,376.8400335,8.093,7.207
698.184301,379.3114345,8.088,7.212
697.311706,381.7739935,8.084,7.216
696.350841,384.226188,8.069,7.231
695.297262,386.6664985,8.052,7.248
694.146526,389.093403,7.931,7.369
692.894189,391.505381,7.761,7.539
691.53581,393.900911,7.653,7.647
690.066944,396.278472,7.568,7.732
688.483953,398.6366625,7.487,7.813
686.787784,400.9747585,7.496,7.804
684.981009,403.2922765,7.506,7.794
683.066201,405.5887345,7.553,7.747
681.045936,407.863649,7.611,7.689
678.922788,410.1165375,7.668,7.632
676.69933,412.346917,7.714,7.586
674.378138,414.5543055,7.751,7.549
671.961784,416.738219,7.789,7.511
669.452844,418.8981755,7.787,7.513
666.85389,421.033692,7.686,7.614
664.167499,423.1442855,7.598,7.702
661.396243,425.229473,7.554,7.746
658.542697,427.2887725,7.509,7.791
655.609435,429.3217005,7.482,7.818
652.599032,431.3277745,7.582,7.718
649.514061,433.3065115,7.682,7.618
646.357096,435.2574285,7.781,7.519
643.130713,437.180043,7.839,7.461
639.837484,439.0738725,7.869,7.431
636.479984,440.9384335,7.900,7.400
633.060788,442.7732435,7.930,7.370
629.582469,444.57782,7.924,7.376
626.047602,446.3516795,7.913,7.387
622.458761,448.09434,7.903,7.397
618.818362,449.805311,7.801,7.499
