# x_m,y_m
288.569205,428.913852
288.120029,418.957392
287.671906,409.00074
287.224793,399.043908
286.778648,389.0869
286.333425,379.12973
285.889081,369.1724
285.445573,359.214922
285.002861,349.257304
284.56092,339.299548
284.11973,329.341658
283.679269,319.38364
283.239517,309.425496
282.800453,299.46723
282.362057,289.508848
281.924306,279.55035
281.48718,269.591744
281.050659,259.633032
280.614721,249.674218
280.179345,239.715304
279.744511,229.756296
279.310198,219.797198
278.876384,209.838012
278.44305,199.878742
278.010173,189.919394
277.577733,179.95997
277.145709,170.000472
276.714081,160.040908
276.282827,150.081276
275.851926,140.121586
275.421358,130.161836
274.991101,120.202034
274.561135,110.24218
274.131439,100.28228
273.701992,90.322338
273.272772,80.362356
272.84376,70.402338
272.414933,60.442288
271.986272,50.48221
271.557755,40.522108
271.129361,30.561984
270.70107,20.601842
270.27286,10.641686
269.844711,0.68152
269.416601,-9.278654
268.988506,-19.238828
268.560401,-29.199002
268.132262,-39.15917
267.704064,-49.119328
267.275783,-59.079472
266.847393,-69.039596
266.418871,-78.999698
265.990191,-88.959774
265.56133,-98.919818
265.132262,-108.879826
264.702963,-118.839794
264.273408,-128.799718
263.843572,-138.759592
263.413431,-148.719416
262.982961,-158.679182
262.552137,-168.638886
262.120933,-178.598526
261.689326,-188.558096
261.257291,-198.51759
260.824803,-208.477006
260.391838,-218.43634
259.95837,-228.395586
259.524377,-238.35474
259.089831,-248.313798
258.654711,-258.272756
258.218989,-268.231608
257.782643,-278.190352
257.345647,-288.14898
256.907976,-298.107492
256.469607,-308.06588
256.030515,-318.02414
255.590674,-327.982268
255.15006,-337.94026
254.70865,-347.89811
254.266417,-357.855814
253.823338,-367.813368
253.379387,-377.770768
252.934542,-387.728006
252.488775,-397.68508
252.042064,-407.641986
251.594383,-417.598716
251.145709,-427.555268
250.696015,-437.511636
250.245278,-447.467814
249.793474,-457.4238
249.340577,-467.379586
248.886563,-477.33517
248.431407,-487.290546
247.975085,-497.245706
247.517572,-507.20065
247.058844,-517.155368
246.598876,-527.109858
246.137643,-537.064114
245.675122,-547.018132
245.211286,-556.971904
244.746112,-566.925426
244.279576,-576.878694
243.811652,-586.8317
243.342316,-596.784442
242.871543,-606.736912
242.39931,-616.689104
241.92559,-626.641014
241.450361,-636.592636
240.973597,-646.543964
240.495273,-656.494994
240.015365,-666.445718
239.533849,-676.396132
239.050534,-686.346194
238.562454,-696.295332
238.056532,-706.24073
237.512284,-716.177786
236.913907,-726.102592
236.253359,-736.011982
235.524142,-745.902214
234.718628,-755.768708
233.828942,-765.606224
232.847189,-775.40857
231.765552,-785.168674
230.576111,-794.878528
229.271441,-804.528496
227.843944,-814.10834
226.282824,-823.60468
224.573792,-832.998478
222.702203,-842.267966
220.653572,-851.38615
218.41531,-860.323466
215.982681,-869.055494
213.353116,-877.555728
210.521394,-885.792128
207.482944,-893.728572
204.233866,-901.323484
200.770864,-908.530406
197.093373,-915.298754
193.206973,-921.582296
189.127537,-927.356034
184.875212,-932.607562
180.469685,-937.327078
175.929816,-941.506194
171.273506,-945.137092
166.517488,-948.207878
161.67801,-950.703052
156.771664,-952.605974
151.815957,-953.898624
146.829899,-954.57914
141.832326,-954.668124
136.840135,-954.194012
131.867747,-953.186048
126.927608,-951.670512
122.030756,-949.67
117.186901,-947.206558
112.404534,-944.30183
107.691044,-940.976946
103.052837,-937.252422
98.495438,-933.14813
94.023588,-928.683254
89.641292,-923.876218
85.352042,-918.744384
81.158965,-913.303844
77.064728,-907.57003
73.071577,-901.557768
69.181371,-895.281298
65.39563,-888.754272
61.715559,-881.989788
58.142089,-875.000392
54.675889,-867.798124
51.3173,-860.394696
48.066335,-852.801508
44.922796,-845.029466
41.886292,-837.089008
38.956259,-828.990102
36.131976,-820.742276
33.41258,-812.354622
30.797075,-803.83582
28.28435,-795.194142
25.873189,-786.437478
23.562276,-777.573344
21.350208,-768.608892
19.235505,-759.55093
17.216613,-750.405928
15.291916,-741.180036
13.459735,-731.879092
11.718346,-722.508634
10.065965,-713.073916
8.500674,-703.579972
7.020401,-694.031628
5.623023,-684.433444
4.306363,-674.789712
3.068201,-665.10447
1.906277,-655.38151
0.818295,-645.624384
-0.198073,-635.83641
-1.145184,-626.020682
-2.025419,-616.180082
-2.841183,-606.317278
-3.594902,-596.434742
-4.289016,-586.53475
-4.925984,-576.6194
-5.508276,-566.690608
-6.038375,-556.750122
-6.518775,-546.799532
