# x_m,y_m,w_tr_right_m,w_tr_left_m
-7.836963,789.431038,7.636,7.664
-7.735613,779.438264,7.640,7.660
-7.634448,769.445488,7.645,7.655
-7.533462,759.452716,7.649,7.651
-7.43265,749.459944,7.654,7.646
-7.332009,739.467172,7.659,7.641
-7.231534,729.474404,7.662,7.638
-7.131219,719.481634,7.664,7.636
-7.03106,709.488866,7.667,7.633
-6.931053,699.496098,7.669,7.631
-6.831192,689.503332,7.672,7.628
-6.731474,679.510566,7.674,7.626
-6.631893,669.5178,7.677,7.623
-6.532445,659.525036,7.679,7.621
-6.433125,649.532272,7.678,7.622
-6.333928,639.539506,7.678,7.622
-6.234851,629.546742,7.678,7.622
-6.135887,619.553978,7.677,7.623
-6.037033,609.561214,7.677,7.623
-5.938284,599.568448,7.677,7.623
-5.839636,589.575684,7.676,7.624
-5.741082,579.582918,7.676,7.624
-5.64262,569.590154,7.676,7.624
-5.544244,559.597388,7.675,7.625
-5.44595,549.604622,7.675,7.625
-5.347732,539.611854,7.675,7.625
-5.249587,529.619086,7.674,7.626
-5.151509,519.626318,7.674,7.626
-5.053494,509.633548,7.674,7.626
-4.955538,499.640776,7.673,7.627
-4.857635,489.648006,7.673,7.627
-4.759781,479.655232,7.673,7.627
-4.661971,469.662458,7.672,7.628
-4.564201,459.669682,7.672,7.628
-4.466466,449.676906,7.672,7.628
-4.368761,439.684126,7.671,7.629
-4.271082,429.691346,7.671,7.629
-4.173424,419.698564,7.671,7.629
-4.075783,409.70578,7.670,7.630
-3.978153,399.712996,7.670,7.630
-3.88053,389.720208,7.670,7.630
-3.782909,379.727418,7.669,7.631
-3.685286,369.734626,7.669,7.631
-3.587657,359.741832,7.669,7.631
-3.490015,349.749036,7.668,7.632
-3.392358,339.756236,7.668,7.632
-3.294679,329.763436,7.668,7.632
-3.196975,319.770632,7.667,7.633
-3.09924,309.777824,7.667,7.633
-3.001471,299.785016,7.667,7.633
-2.903662,289.792202,7.666,7.634
-2.805809,279.799388,7.666,7.634
-2.707907,269.80657,7.666,7.634
-2.609952,259.813748,7.665,7.635
-2.511938,249.820924,7.665,7.635
-2.413861,239.828096,7.665,7.635
-2.315717,229.835264,7.664,7.636
-2.217501,219.84243,7.664,7.636
-2.119208,209.84959,7.664,7.636
-2.020833,199.856748,7.663,7.637
-1.922373,189.863902,7.663,7.637
-1.823821,179.871054,7.662,7.638
-1.725174,169.8782,7.662,7.638
-1.626427,159.885342,7.662,7.638
-1.527575,149.89248,7.661,7.639
-1.428614,139.899614,7.661,7.639
-1.329538,129.906744,7.661,7.639
-1.230344,119.91387,7.660,7.640
-1.131026,109.92099,7.660,7.640
-1.031581,99.928106,7.660,7.640
-0.932002,89.935218,7.659,7.641
-0.832286,79.942326,7.659,7.641
-0.732428,69.949428,7.659,7.641
-0.632424,59.956526,7.658,7.642
-0.532268,49.963618,7.658,7.642
-0.431955,39.970706,7.658,7.642
-0.331483,29.977788,7.657,7.643
-0.230845,19.984864,7.657,7.643
-0.130036,9.991936,7.657,7.643
