# x_m,y_m
-843.102332,1046.936733
-840.610086,1051.774703
-838.15518,1056.617448
-835.735682,1061.46465
-833.349054,1066.315914
-830.993572,1071.170989
-828.66899,1076.029792
-826.375394,1080.892271
-824.112866,1085.758389
-821.8815,1090.628103
-819.681382,1095.501371
-817.512602,1100.378149
-815.375248,1105.258394
-813.269408,1110.142063
-811.195172,1115.029113
-809.152626,1119.919498
-807.14186,1124.813175
-805.162962,1129.710099
-803.216032,1134.610225
-801.301446,1139.513534
-799.4207,1144.420108
-797.575892,1149.330091
-795.768204,1154.243534
-793.998122,1159.160402
-792.266128,1164.080659
-790.572764,1169.004277
-788.918576,1173.931223
-787.304126,1178.861462
-785.73004,1183.794966
-784.197016,1188.731699
-782.705834,1193.671631
-781.257714,1198.614768
-779.854306,1203.561128
-778.497306,1208.510721
-777.188398,1213.463552
-775.929272,1218.419608
-774.721626,1223.378865
-773.567156,1228.341287
-772.467564,1233.306825
-771.424558,1238.275413
-770.439846,1243.246974
-769.515144,1248.221415
-768.652166,1253.198627
-767.852656,1258.17849
-767.118166,1263.160856
-766.449596,1268.145541
-765.847478,1273.132344
-765.312372,1278.121058
-764.844834,1283.111467
-764.445412,1288.103355
-764.114666,1293.096498
-763.853144,1298.090666
-763.661404,1303.085624
-763.540002,1308.081133
-763.48949,1313.076945
-763.510434,1318.072809
-763.603384,1323.068462
-763.768886,1328.063642
-764.008062,1333.058078
-764.322848,1338.051467
-764.71541,1343.043478
-765.187858,1348.03376
-765.742324,1353.021932
-766.380936,1358.007588
-767.105824,1362.990293
-767.919128,1367.969586
-768.822986,1372.944974
-769.819536,1377.915934
-770.910928,1382.88191
-772.099284,1387.842333
-773.38678,1392.796557
-774.775314,1397.743922
-776.26549,1402.683893
-777.854924,1407.616146
-779.538406,1412.540594
-781.309868,1417.457321
-783.163244,1422.366495
-785.092502,1427.268355
-787.091642,1432.16321
-789.154698,1437.051432
-791.27573,1441.933447
-793.448818,1446.809737
-795.668076,1451.680824
-797.927616,1456.547274
-800.22155,1461.409698
-802.544686,1466.268654
-804.893048,1471.124587
-807.263046,1475.977901
-809.651024,1480.829014
-812.053358,1485.678355
-814.466428,1490.526365
-816.886622,1495.373491
-819.31032,1500.220173
-821.733936,1505.066879
-824.153804,1509.914032
-826.566306,1514.7621
-828.963094,1519.61171
-831.29223,1524.468578
-833.351004,1529.356162
-834.832182,1534.297284
-835.41913,1539.284941
-834.789212,1544.267844
-832.611772,1549.141505
-828.563326,1553.711956
-822.484782,1557.65374
-814.40608,1560.534856
-804.876286,1561.941664
-794.930082,1561.953803
-785.21149,1560.832086
-776.126128,1558.754987
-767.973776,1555.874448
-760.866748,1552.366649
-754.811278,1548.39597
-749.744134,1544.092784
-745.560202,1539.557062
-742.171138,1534.858314
-739.499592,1530.045348
-737.452108,1525.15623
-735.939968,1520.218342
-734.87755,1515.251094
-734.175788,1510.267764
-733.74545,1505.276624
-733.49699,1500.282386
-733.341024,1495.287181
-733.188526,1490.291974
-732.952388,1485.297624
-732.54823,1480.305977
-731.894012,1475.321418
-730.925606,1470.350103
-729.62344,1465.397354
-727.993574,1460.468452
-726.04622,1455.568466
-723.79961,1450.700607
-721.278442,1445.866464
-718.507542,1441.066631
-715.510908,1436.300817
-712.311888,1431.567982
-708.933586,1426.86637
-705.397776,1422.1938
-701.722476,1417.548183
-697.923186,1412.927526
-694.015076,1408.329604
-690.013132,1403.751896
-685.932068,1399.191675
-681.786382,1394.646043
-677.590364,1390.11198
-673.358032,1385.586448
-669.105958,1381.065618
-664.855454,1376.544375
-660.619976,1372.019555
-656.403028,1367.4904
-652.20562,1362.956708
-648.028238,1358.418393
-643.870686,1353.875528
-639.732554,1349.328235
-635.613458,1344.776624
-631.513006,1340.220806
-627.430816,1335.66089
-623.3665,1331.096984
-619.319672,1326.529195
-615.289948,1321.957628
-611.276944,1317.382385
-607.280272,1312.80357
-603.299554,1308.221282
-599.334396,1303.635626
-595.384442,1299.046697
-591.449598,1294.454521
-587.530022,1289.859078
-583.625896,1285.260347
-579.737398,1280.658309
-575.8647,1276.052941
-572.00798,1271.444221
-568.167414,1266.832131
-564.343182,1262.216648
-560.53546,1257.597755
-556.744428,1252.975431
-552.970262,1248.349657
-549.213144,1243.720415
-545.473254,1239.087687
-541.750768,1234.451456
-538.045872,1229.811704
-534.358742,1225.168415
-530.689562,1220.521573
-527.038514,1215.871162
-523.405778,1211.217167
-519.791538,1206.559574
-516.195976,1201.898367
-512.619278,1197.233534
-509.061624,1192.565062
-505.523198,1187.892938
-502.004186,1183.217148
-498.504774,1178.537686
-495.025148,1173.854539
-491.565668,1169.16766
-488.126924,1164.476964
-484.70954,1159.782366
-481.314138,1155.083782
-477.941344,1150.38113
-474.591782,1145.674327
-471.26608,1140.963297
-467.964876,1136.24796
-464.688794,1131.528246
-461.4385,1126.804081
-458.21456,1122.075382
-455.017792,1117.342116
-451.848548,1112.604229
-448.708534,1107.861471
-445.604098,1103.112846
-442.543558,1098.357016
-439.536444,1093.592722
-436.582956,1088.820062
-433.671034,1084.040989
-430.785624,1079.257963
-427.916658,1074.472517
-425.061956,1069.684915
-422.222232,1064.89505
-419.398082,1060.102876
-416.590092,1055.308332
-413.79885,1050.511342
-411.024966,1045.711831
-408.268748,1040.909777
-405.530054,1036.10522
-402.808634,1031.29821
-400.104258,1026.488796
-397.416686,1021.677027
-394.745684,1016.862952
-392.091012,1012.046619
-389.452434,1007.228076
-386.829712,1002.407369
-384.222604,997.584545
-381.630874,992.759649
-379.05428,987.932726
-376.492584,983.103822
-373.945544,978.27298
-371.41292,973.440243
-368.89447,968.605655
-366.389956,963.769257
-363.899132,958.931092
-361.42176,954.0912
-358.957598,949.249623
-356.5064,944.406401
-354.067928,939.561573
-351.64194,934.715179
-349.22819,929.867257
-346.826436,925.017845
-344.436442,920.166982
-342.05798,915.314702
-339.690896,910.46103
-337.3351,905.605986
-334.990538,900.749583
-332.65715,895.891834
-330.334882,891.032754
-328.023674,886.172356
-325.723468,881.310654
-323.434116,876.447675
-321.155108,871.583479
-318.885646,866.718167
-316.624852,861.851846
-314.371852,856.98462
-312.125768,852.116596
-309.88572,847.247877
-307.650832,842.378564
-305.420222,837.508761
-303.193026,832.638568
-300.968496,827.768069
-298.74628,822.897307
-296.526274,818.026293
-294.308412,813.155034
-292.092634,808.283539
-289.878872,803.411814
-287.667066,798.539867
-285.457152,793.667706
-283.249068,788.795337
-281.04275,783.922769
-278.838134,779.050007
-276.635156,774.17706
-274.433756,769.303936
-272.233868,764.43064
-270.035428,759.557181
-267.838376,754.683566
-265.642646,749.809801
-263.448176,744.935895
-261.254902,740.061854
-259.062762,735.187686
-256.87169,730.313398
-254.681626,725.438996
-252.492504,720.564489
-250.304262,715.689882
-248.116836,710.815185
-245.930162,705.940402
-243.74418,701.065543
-241.558822,696.190613
-239.37403,691.31562
-237.189736,686.440571
-235.005878,681.565473
-232.822394,676.690334
-230.639218,671.81516
-228.45629,666.939958
-226.273544,662.064736
-224.090918,657.1895
-221.908348,652.314258
-219.72577,647.439017
-217.543122,642.563784
-215.360342,637.688566
-213.177362,632.813369
-210.994124,627.938202
-208.81056,623.063072
-206.62661,618.187984
-204.44221,613.312947
-202.257294,608.437968
-200.071802,603.563053
-197.88567,598.688211
-195.698832,593.813447
-193.511228,588.938769
-191.322794,584.064184
-189.133466,579.1897
-186.94318,574.315323
-184.751872,569.441061
-182.559482,564.566921
-180.365944,559.69291
-178.171196,554.819035
-175.975174,549.945304
-173.777814,545.071723
-171.579054,540.1983
-169.378832,535.325042
-167.17708,530.451957
-164.97374,525.579052
-162.768744,520.706333
-160.562034,515.833809
-158.353538,510.961487
-156.143178,506.089376
-153.930862,501.217487
-151.716504,496.34583
-149.500018,491.474415
-147.281312,486.603251
-145.060308,481.732356
-142.837734,476.861629
-140.627408,471.989523
-138.509246,467.107786
-136.669118,462.198263
-135.250926,457.252338
-134.339548,452.276521
-134.040072,447.282353
-134.487856,442.291922
-135.84319,437.347101
-138.243504,432.495883
-141.785116,427.832558
-146.540602,423.449409
-152.043496,419.279368
-157.819,415.198097
-163.488248,411.077919
-168.753876,406.832245
-173.271494,402.385193
-176.655476,397.688445
-178.957518,392.82871
-180.283218,387.879153
-180.786484,382.890828
-180.575618,377.896729
-179.756582,372.918083
-178.42531,367.967118
-176.665754,363.049687
-174.587898,358.163194
-172.358398,353.293282
-170.071408,348.430025
-167.74946,343.57091
-165.395578,338.715637
-163.011042,333.864105
-160.597134,329.016205
-158.15513,324.171825
-155.686302,319.330844
-153.191926,314.493139
-150.673266,309.658579
-148.13159,304.827032
-145.568164,299.998359
-142.984248,295.172416
-140.3811,290.349058
-137.759982,285.528133
-135.122148,280.709488
-132.468854,275.892966
-129.80135,271.078406
-127.120888,266.265645
-124.428722,261.454518
-121.726096,256.644857
-119.01426,251.836493
-116.294464,247.029252
-113.567952,242.222963
-110.835974,237.417449
-108.099774,232.612536
-105.360596,227.808047
-102.61969,223.003805
-99.878298,218.199632
-97.137666,213.39535
-94.39904,208.590783
-91.663664,203.785753
-88.932786,198.980083
-86.20765,194.173599
-83.489504,189.366125
-80.779596,184.557488
-78.079174,179.747518
-75.389488,174.936044
-72.71179,170.122899
-70.047328,165.307918
-67.397356,160.490938
-64.76313,155.6718
-62.145906,150.850346
-59.54694,146.026424
-56.967492,141.199884
-54.408824,136.37058
-51.872198,131.538369
-49.358882,126.703115
-46.87014,121.864684
-44.407246,117.022948
-41.97147,112.177784
-39.564086,107.329073
-37.186374,102.476704
-34.839614,97.620569
-32.525088,92.760568
-30.24413,87.896602
-27.998462,83.028533
-25.790578,78.156145
-23.622786,73.279259
-21.496226,68.397836
-19.411662,63.511887
-17.370086,58.621402
-15.372606,53.726368
-13.420354,48.826774
-11.514468,43.922619
-9.656086,39.013908
-7.846352,34.100655
-6.086416,29.182883
-4.37743,24.26062
-2.72055,19.333905
-1.116934,14.402787
0.43226,9.467321
1.925866,4.527574
