# x_m,y_m,w_tr_right_m,w_tr_left_m
-15.268896,384.722744,7.645,7.655
-15.066924,379.726358,7.649,7.651
-14.8653,374.729972,7.654,7.646
-14.664018,369.733586,7.659,7.641
-14.463068,364.737202,7.662,7.638
-14.262438,359.740817,7.664,7.636
-14.06212,354.744433,7.667,7.633
-13.862106,349.748049,7.669,7.631
-13.662384,344.751666,7.672,7.628
-13.462948,339.755283,7.674,7.626
-13.263786,334.7589,7.677,7.623
-13.06489,329.762518,7.679,7.621
-12.86625,324.766136,7.678,7.622
-12.667856,319.769753,7.678,7.622
-12.469702,314.773371,7.678,7.622
-12.271774,309.776989,7.677,7.623
-12.074066,304.780607,7.677,7.623
-11.876568,299.784224,7.677,7.623
-11.679272,294.787842,7.676,7.624
-11.482164,289.791459,7.676,7.624
-11.28524,284.795077,7.676,7.624
-11.088488,279.798694,7.675,7.625
-10.8919,274.802311,7.675,7.625
-10.695464,269.805927,7.675,7.625
-10.499174,264.809543,7.674,7.626
-10.303018,259.813159,7.674,7.626
-10.106988,254.816774,7.674,7.626
-9.911076,249.820388,7.673,7.627
-9.71527,244.824003,7.673,7.627
-9.519562,239.827616,7.673,7.627
-9.323942,234.831229,7.672,7.628
-9.128402,229.834841,7.672,7.628
-8.932932,224.838453,7.672,7.628
-8.737522,219.842063,7.671,7.629
-8.542164,214.845673,7.671,7.629
-8.346848,209.849282,7.671,7.629
-8.151566,204.85289,7.670,7.630
-7.956306,199.856498,7.670,7.630
-7.76106,194.860104,7.670,7.630
-7.565818,189.863709,7.669,7.631
-7.370572,184.867313,7.669,7.631
-7.175314,179.870916,7.669,7.631
-6.98003,174.874518,7.668,7.632
-6.784716,169.878118,7.668,7.632
-6.589358,164.881718,7.668,7.632
-6.39395,159.885316,7.667,7.633
-6.19848,154.888912,7.667,7.633
-6.002942,149.892508,7.667,7.633
-5.807324,144.896101,7.666,7.634
-5.611618,139.899694,7.666,7.634
-5.415814,134.903285,7.666,7.634
-5.219904,129.906874,7.665,7.635
-5.023876,124.910462,7.665,7.635
-4.827722,119.914048,7.665,7.635
-4.631434,114.917632,7.664,7.636
-4.435002,109.921215,7.664,7.636
-4.238416,104.924795,7.664,7.636
-4.041666,99.928374,7.663,7.637
-3.844746,94.931951,7.663,7.637
-3.647642,89.935527,7.662,7.638
-3.450348,84.9391,7.662,7.638
-3.252854,79.942671,7.662,7.638
-3.05515,74.94624,7.661,7.639
-2.857228,69.949807,7.661,7.639
-2.659076,64.953372,7.661,7.639
-2.460688,59.956935,7.660,7.640
-2.262052,54.960495,7.660,7.640
-2.063162,49.964053,7.660,7.640
-1.864004,44.967609,7.659,7.641
-1.664572,39.971163,7.659,7.641
-1.464856,34.974714,7.659,7.641
-1.264848,29.978263,7.658,7.642
-1.064536,24.981809,7.658,7.642
-0.86391,19.985353,7.658,7.642
-0.662966,14.988894,7.657,7.643
-0.46169,9.992432,7.657,7.643
-0.260072,4.995968,7.657,7.643
